content,score,category
verifikasi wajah gagal mulu padahal sudah ngikutin petunjuk nasabah di persulit jangan di instal kalo belum di fix oleh tim develop nya jadi pelajaran untuk semua,1,negative
ini aplikasi kok makin ke sini loding buka awalnya kok lama ya,3,neutral
aplikasinya lama banget ter buka,3,neutral
mohon bantuannya dong keterangan transaksi gagal tapi saldo sudah berkurang gimanaa ini ada keterangan ada perbaikan sedangkan uang mau segera di pakai itu uangnya gimana dari semalam uang blm kunjung masuk atau balik ke rekening pengirim,2,negative
fiturnya bagustapi kenapa pas saya bikin terus verifikasi pin slalu ada tulisan kesalahan sistem trs klo verifikasi ulang pinnya cuma berhenti disitu engga ke halaman selanjutnyaini udh hari inikendalanya di habis foto ktp kan itu ngisi nomor yg ada di kartunya habis itu verifikasi pinbikin pinnah pas ngisi pin yg pertama slalu ada tulisan maaf ada kesalahan sistemterus saya coba lgi kannah itu cuma berhenti disitu tidak masuk akunnya,3,neutral
sering terjadi eror fitur ini sedang tidak bisa di akses sering terjadi ketika ingin menggunakan apl nya,3,neutral
aplikasi nya bagus cuman waktu itu tmn saya pernah pakai utk tf ke gopay kalo tidak salah tp tidak bisa better bisa diperbaiki lg bug nya semangatt,5,positive
tolong dong segera diperbaiki tadi ke teller bni mau aktifasi rekening disuruh aktivasi lewat wondr aja tapi waktu ke wondr malah terdapat tulisan fitur untuk aktivasi belum tersedia untuk rekening tidak aktif dan waktu saya hendak mengaktifkan kembali terdapat tulisan fitur aktivasi belum tersedia,3,neutral
ini app apaan si di atas jam malam gk bisa transaksi gmna kalau org kepepet,1,negative
aplikasi nya jelek lebih suka bni mobile banking yg sebelumnya bni wondr setiap ada transaksi tidak bisa liat saldo sebelum dan sesudah,1,negative
mantap de transferx jd simpel dan cepat,5,positive
pagi kak kenapa aplikasi wonder saya tidak bisa,5,positive
sangat membantu dan memudahkan untuk bertransaksi kebutuhan,5,positive
beli pulsa ribu pemberitahuan mutasi gagal tp saldo gak balik lg udah komplain ke kustomer service cuma didata doank saldo tp tetap gak balik bank bumn kenapa ya banyak banget kekuranganya beda sama bank swasta seperti bca,1,negative
terlalu banyak aplikasisatu bank harusnya cukup satubni mobile banking lebih bagus dibandingkan aplikasi initerjadi kemunduran aplikasi dari sebelumnyanasabah dipaksa untuk menginstal aplikasi ini,1,negative
udah selesai verifikasi eh tiap mau login lg disuruh daftar kaya awal pas di cobain notif nya sesi login sudah berakhir ujungnya ga bisa login seterus nya karena disuruh daftar mulu,1,negative
jika ada uang masuk tidak ada keterangan tertulis pembayaran untuk apa dari pengirim yang ada hanya namainstansino rekening pengirim serta jumlah uangnya tapi keterangan untuk apa dari pengirim tidak muncul di keterangan padahal pengirim menyertakan keterangan pengiriman untuk bayar apa beda dengan mobile banking bni,3,neutral
aplikasinya kurang srek di aku apa apaan padahal jaringannya glte tapi masih lemot banget gak bisa sat set,3,neutral
menunya sangat lengkap dan mudah dalam bertransaksi serta responnya cepat terimakasih bni sukses selalu,5,positive
menurutku versi ini malah banyak menampilkan laporan tak berguna ketimbang flow keuangan kita jujur yg lama lebih simple dan mudah digunakan nanti saya kasih bintang kalau sudah lebih baik lgi,3,neutral
sangat mudah untuk digunakan,5,positive
terlalu banyak aplikasi yang ribet pasword banyak susah masuk system sudah hari masuk aplikasi tidak terverifikasi terlalu banyak aplikasi bni banking,2,negative
saya berharap top up e wallet gak ada batasan nominal transaksi perhari karna kebutuhan setiap orang berbeda beda,3,neutral
wondre aplikasi keren dan mempermudah nasabah,5,positive
kurang nyaman dipakai waktu ada maintenance apk ga bisa digunakan sama sekali ga bisa login kalo bentar mah gpp nah ini proses nya lama padahal di aplikasi mobile banking lainnya walaupun ada perbaikan dan pembaruan sistem aplikasi tetap bisa digunakan dengan baik ini ganggu banget buat orang yg transaksinya sebagian besar pakai mobile banking selain itu juga ga bisa tarik tunai tanpa kartu jadi berasa jadul loading buat login juga lumayan lama dibanding mbanking lainnya,2,negative
mudah digunakan dan praktis,5,positive
login sangat payah tixah bisa cepeat seeingnya malah gagal logintlg dj perbaiki dongmasih sangat bagus mobile bni sebelumnya,3,neutral
balikin lagi ke bni m banking yg lama yg merah lebih keren kelihatan elegant ga terlihat cupu dan pd kita pake nya fitur nya lebih lengkap dan familiar user friendly dan kesan nya berkelas ngga kayak yg baru ini kayak apk ecek kesan nya seperti apk ngga penting aja harus nya fitur lebih baik user interface nya lebih mewah tampilan nya bukan malah sebalik nya kek gini fungsionalitas nya jga gak yakin saya bakal sebagus bni m banking yg merah,1,negative
lebih cepat lebih hemat,5,positive
mempermudah transaksi,5,positive
verifikasi email koq ga terkirim gimana nih habis quota apa servernya wkwkwk eh alamat email sudah saya copas dari email reply komentar ini di gmail ga mungkin salah dong koneksi pakai fiber super stabil tetap gagal verify email ga ada otp yg saya terima fix uninstall useless,1,negative
kalau hujan matikan kunci sidik jari login biometrik wondr juga kehapus percuma kalau login pakai pasword layar hp bisa diintip atau disadap,3,neutral
sudah bagus lebih smooth kan lagi rada lelet soalnya,5,positive
aplikasi ini sangat membantu tampilan sederhana namun fungsional cocok untuk semua kalangan semoga di depannya ditambah fitur menarik lainnya seperti tarik tunai tanpa kartu jaya terus bni,5,positive
saya transfer va sering gangguan kok transfer tidak boleh lebih rp tolong diperbaiki dan menu setor tunai gak ada,4,positive
aplikasinya masih bagusan mbanking yg mudah dlm operasionalnyasaat verifkasi wajah sering hrs di ulang ulang pdhl cukup terang pencahayaan pengiriman kode otp lama bgitu terima dimasukkan sdh ga berlaku hadeh,3,neutral
perbaiki terus supaya bisa face lock,5,positive
wondr by bni sangat kren praktis bisa memudahkn transaksi di genggaman kapan saja kita mau,5,positive
fitur login nya terlalu ribet,1,negative
untung aplikasi bni mobile ku blm ku hapus wonder by bni ini kayaky belum siap pakai deh tp udah diluncurkan awal download ragu krn ulasany bener buruk tp nekat download langsung daftar kemarin aplikasiy berfungsi dgn baik meskipun masih banyak fitur yg kurang hari ini pas mau login bener gak bisa yg muncul selalu syarat ketentuan udah dicentang semua udah coba berkalikali tp tetap gak bisa login dgn keterangan sesi anda telah berakhir tolong diperbaiki lagi,1,negative
sangat bagus di atas ratarata,5,positive
ko wondr by bni ga bisa di buka yaa cuma sekali doank transaksi itu jg kmarin ada yg sama tidak bisa di buka min aplikasinya knp ya apa harus di uninstall dlu aduh bingung jelasinnya gmn yaa jd aku pas klik aplikasi wondr stuck di gambar kaya yg di atas itu min gambar kaya yg di playstore nya itu stuck begitu aj lama,3,neutral
diaplikasi bni sms banking ada menu pinjaman dari bank bni kenapa diaplikasi wondr ini tidak ada,5,positive
baru pakai bentar langsung kepikiran buat hapus akun wondr riwayat transaksi kurang baik cuma ada uang masuk dan keluar saja tidak ada saldo akhir setelah uang masuk ataupun keluar kalau mau download estatement catatan transaksi per bulan juga bingung menunya ada di mana,1,negative
memang aplikasi bayar serba ada makin mudah,5,positive
semoga bermanfaat dan juga tidak ribet dan skor bintangnya menyusul disempurnakan dan harapan untuk bintangnya tidak menyusut ke bintang satu,3,neutral
apknya bagus tapi aku mau tanya kenapa uang saya sekian ribu jadi habis apakah wondr ini mengambil uang nasabah atau bagaimana karna saya lihat uang saya jadi sekian ribu tolong dijelaskan sekian,3,neutral
untuk verifikasi sangat susah mencoba beberapa kali selalu gagal okelah alasan keamanan tetapi kan masih ada beberapa syarat pendukung kenapa harus sesulit ini bahkan banyak aplikasi yang tidak sesulit ini keamanan juga terjamin,1,negative
sangat bagus dan sangat puas,5,positive
aplikasi apa inisudah registrasi pas login lagi balik k setelan awalujungnya keterangan sesi berakhirgitu terus sampe kiamat,1,negative
lebih di perbaiki lagi,5,positive
baik fiturnya mudah dicari,5,positive
aplikasi sangat bagus mudah digunakan tampilannya menarik lucu bangetz warnanya fun bener easy to use beda sama bank sebelah,5,positive
aplikasinya sangat membantu,5,positive
bagus tapi lebih di perinci lagi cek saldo nya dari yang pling kecil sekalipun seperti bni mobile tuh,5,positive
apk saya setelah verifikasi akun dan sudah selesai trs keluar apk dan masuk lagi harus ngisi data diri lagi apa emng seperti itu ya,3,neutral
sangat sangat sangat membantu kedepannya semoga lebih baik apalagi untuk yg mager keluar nyari pulsa dan token listrik,5,positive
kalau ngirim sekarang sering ga bisa lebih ribet dari aplikasi yg lama tolong di perbaiki lagi yah sering gak bisa ngirim aplikasi sering di perbaiki bagaimana sering gagal ngirim juga,2,negative
kenapa aplikasi nya tiba tiba tidak bisa buat transfer dan transaksi kenapa selalu gagal transfer,1,negative
kalau ambil tarik tunai kode otp nya lama betul lewat waktu yg dtentukan entah dr providernya atau yg lain,4,positive
kemarin saya buat atm bni ketika sudah jadi saya tf dari bsi saya ke bni untuk setor awal sebesar ribu padahal status tf nya berhasil tetapi saldo saya tetap saya coba pakai bri ke bni tetap status nya berhasil bni saya saldo nya saya coba pakai sbopeepay ke bni keterangan nya sedang diproses dari kemarin sampai saat ini saya udah kehilangan ribu buat masukin ke bni tapi kenapa saldo bni tetap rek saya sudah aktif apa dari aplikasi nya,1,negative
setelah saya meng update versi terbaru kok aplikasinya tidak bisa masuk ke menu masukan sandi yah,1,negative
tampilan menyegarkan buka rekening berjangka bisa disesuaikan peruntukannya karena bisa diedit namanya sesuai dengan yang kita inginkan mantap transaksi juga jadi lebih mudah dan cepat,5,positive
aplikasinya bagus banget responsenya cepat dengan ui yang fresh banget promonya banyak dan menu insight nya sangat helpfull untuk mengelola keuangan bulanan,5,positive
masak kode qr kamu bisa kadaluarsa aneh banget gimana nantinya mau bayar pake qr kamu barcode nya aja gak muncul udah di perbarui masih tetap sama aja,2,negative
wondr nyaman digunakan dan lengkap menunya,5,positive
aplikasi blm siap tapi dipaksa launcing alhasil banyak ngelagnya menu didalamnya jg msh sedikit dan masih jauh dari kata sempurna,1,negative
aplikasi nya sering nge bug dihalaman login yang dicentang membuat lama saat ingin transaksi,2,negative
saya kasih bintang dulu nanti kalau sudah di update baru kasih bintang saya tidak menemukan pilihan menu untuk tarik tunai tanpa kartu dan masih banyak lagi menu yg belum ada beda dengan bni mobile banking fitur menunya lengkap,3,neutral
saldo terpotong tanpa tertulis di riwayat transaksi walaupun cuma rb harus ad transparansi sadar karena baru kali saldo kredit masuk mohon di perbaiki ya sebelumnya di livin tidak pernah seperti ini selalu transparan utk pemotongan biaya lainlain,1,negative
aplikasinya lemotmodelnya allay kayak mainan kalo mau buka harus verifikasi no hpktpwajah mengesalkan dan sangat tidak praktis bagus yang dulu capek pake aplikasi ini tidak berbobot sama sekali,1,negative
mohon tambahkan fitur ganti nomor telepon baru di aplikasi wondr by bni nya agar tidak perlu ke kantor cabang untuk ganti nomor telepon,3,neutral
mantap aplikasi nya jauh lebih baik dari bni mobile bangking dipakai mudah scan qr cepat yg paling enak ada tranfer group sekali pencet langsung tranfer orang dengan rekening berbeda dan nominal berbeda good job,5,positive
keren aplikasinya sudah mantab tampilannya gak kalah dengan yang laen tingkatkan terus semoga menu mobile tunai bisa di sajikan di aplikasi ini guna memperlengkp fitur dari aplikasi,5,positive
pas dibuka langsung force close ada tulisan wondr by bni terus berhenti sudah di reinstall sama saja,3,neutral
mungkin banyak yg kecewa saat peningkatan sistem saat tgl nov kemarin tetapi sekarang untuk login sudah kembali normal verifikasi saat ingin login di aplikasi nya simpel hnya menggunakan psw yg bsa di ganti biometrik dan pin utk transaksi untuk buka blokir dan lupa pin kartu debit pun bisa di aplikasi ini tdk perlu repot buat tlpn kesana kesini kemarin saya coba utk ganti nomer telpon ataupun email pun bisa akses sendiri tanpa harus ke cs keren,5,positive
oke sekarang aplikasinya sudah bisa dibuka tidak error lagi terima kasih bni,5,positive
klo malem susah buat transaksi,4,positive
sangat membantu dngn adanya bank ini mkasih,5,positive
masi kurang baik karna gak ada fitur tarik tunai nya,3,neutral
koq nggak bisa dibuka aplikasi wonder bni apa ada pemeliharaanatau ada trouble hanya muncul tampilan depan tidak ada klik untuk masuk atau pin fingerprint tolong bisa lebih baik lagi wondr bni jangan sering error,1,negative
waduh banyak menu pilihan di aplikasi yang kepangkas tidak lengkap kayak tarik tunai tanpa kartu di atm tidak ada banyak lagi padahal itu penting bila lupa lagi keluar tanpa bawa dompet wah tolong menu tarik uang tanpa kartu atm segera di tambahkan dan menu fitur yang ada di aplikasi bni yang lama aplikasi baru kok sedikit fiturnya,3,neutral
minkenapa aku mau transaksi tf sama mau bayar tagihan prabayar gak bisa kenapa eakalau ada limit berapa dan kalau harus pakai wifi kenapakoko dibuka pakai data stak di logo dan ngebag tolong min diperbaiki dan kenapa lebih enak pakai bni mobil daripada wonder,1,negative
belum seminggu menggunakan apk wondr by bni karna tidak bisa transaksi pln via mbangking bni instal apk wondr by bni transaksi pln melalui bni wondr awalnya berhasil berikutnya gagal tapi saldo tetap kepotong tidak seperti apk mbanking bni langsung hapus akun,1,negative
kurang canggihcontohmobile cash ga adlihat saldo instan ga adalogin aplikasi cuma pilihan harusnya tampilkan pilihan masukan pin atau biometrikmasih kalah jauhmasih ribet dan ga simple,1,negative
saya sudah registrasi infomasinya perlu verifikasi tambahan disuruh telepon bni call cabang terdekat setelah telepon bni call data sudah sesuai terus disuruh ke bni terdekat setelah ke bni terdekat informasinya data sudah sesuai infomasi harus terus coba berkali dan sampai saat ini notifnya masih sama kamu belum bisa registrasi wondr kami perlu verifikasi tambahan jadi saya harus gmana,3,neutral
pelayanan dplk sangat mengecewakan aturan hari kerja saya sudah lebih dari bulan,1,negative
mungkin untuk laporan keluar masuknya seperti di buku tabungan ada saldo defisit jd tau rinciannya dengan jelas untuk metode pembayaran qris masih terdapat bug dimana tidak bisa untuk scan pembayaran tf dari bank bni yg lain,3,neutral
