content,score,category
"tolong min, katanya fitur stor tunai lewat wondr bakal di ada.. tapi udah lebih 1bln fitur nya blm ada2 juga.. itu fitur sangat dibutuhkan loh min..",4,positive
"Bagus yg lama, wonder ini buat bula aplikasi loadingnya luama banget, gk bisa kalo dipakai untuk kepertingan mendesak.. Harus tunggu beberapa menit baru bisa kebuka",3,neutral
Tolong dong ini aplikasinya diperbaiki. Masa sering bgt dlm proses peningkatan system dll lah. Padahal kadang lagi butuh angkat karna urgent tapi harus nunggu lama karna ada perbaikan lah peningkatan lah dll. Gila masa nunggu juga harus lama. Tolong ya next nya lebih diperhatikan. Jangan keseringan dalam proses peningkatan system. Trimaksih,3,neutral
Lebih enk pakai aplikasi BNI Untuk aplikasi wondr tolong dilengkapi dengan fitur tarik tunai dan setor tunai karena itu sangat dibutuhkan untuk transaksi tanpa kartu,3,neutral
"Erorrrrr daaaah ini aplikasi. Udah registrasi, udah berhasil. Mau login tapi diarahin ke syarat dan ketentuan trs, tapi pas diklik tulisannya sudah aktivasi tinggal login tp gajelas diarahinnya ke syarat dan ketentuan mulu, gabisa klik apa2",1,negative
Cukup bagus... Tapi saat login tidak seperti BNI mobile banking bisa login baik pakai Sidik jari dan Password Kalo wondr harus pakai settingan dulu pakai Sidik jari atau di non aktifin,3,neutral
"Sistem Perlu Dikaji, selalu stuck di pengiriman Otp email. Minta kode otp malah g dikirim kodenya di email yg ditujukan. Bintang satu! Aplikasi g bisa dipake !",1,negative
"Setelah diupdate malah tidak bisa dipakai sll ada note : tim kami sedang memperbaiki Tolong buat aplikasi yg simpel tapi lancar ,tidak ribet seperti ini (BCA mobile lancar dan mudah digunakan)",1,negative
"User interface sudah lebih baik dati BNI Mobile Banking, tapi fiturnya kurang lengkap. Masih lebih lengkap BNI Mobile Banking. Belum bisa ajukan tukar kartu di sini. Masih harus di BNI Mobile Banking.",3,neutral
Memang sulit pakai aplikasi ini menunya kurang bersahabat seperti aplikasi mobile BNI sebelumnya....aneh bukan tambah mudah tapi tambah sulit..,2,negative
"Tidak bisa lanjut pembukaan rekening, setelah ocr ktp kena overlay no tlpn tidak terdaftar& tidak bisa lanjut. Kan emang belum daftar, makanya mau daftar.",1,negative
"Lebih suka versi dulu sih, kemaren beli token 2 kali gagal tapi saldo tetep berkurang, kecewa bgtt sama pelayanannya udah dilapor ke bni call juga tidak ada tindakan sama sekali sampai sekarang, yang versi baru juga sering banget yaa error hehe",2,negative
"Verifikasi email aja utk login susah bener, OTP salah terus padahal yg dimasukin sesui kode yg dikirim, aneh bener mending gausa update ke wondr yg bener BNI Mobile ajalah lebih friendlly user Saya sudah menggunakan otp paling tetkahir ttp gabis",1,negative
"Kapan bisa setor tunai secara gampang kaya bni mobile, ga usah ribet2 bawa kartu tingal di aplikasi udah bisa setor tunai, ga takut atm ketelan pula tolong di perbarui lebih baik lagi",2,negative
"Ada bug force close untuk smartphone yang menggunakan adoptable storage,tolong fungsi external storagenya ditambahkan.",3,neutral
"saat aplikasi digunakan iklan terlalu sering muncul,saat ini juga sedang typing komen ini tolong buat seperti yg lama no iklan plz",3,neutral
Sudah bikin akun dan bisa login. Tapi setelah beberapa saat gak bisa login lagi. Notifnya sedang ada peningkatan sistem. Masa siang-siang peningkatan sistem dan tidak ada info? Sangat tidak nyaman,1,negative
"Tampilannya lebih berwarna, g perlu repot masukin pasword transaksi.. cukup pake pin aja.. easy to use... bayar apa2 jadi mudah",5,positive
"Mohon maaf, dengan sangat... Untuk verifikasi wajah, dengan kondisi saya saat ini dengan hanya ada satu jadi tidak bisa verifikasi karena diminta untuk verifikasi membuka kedua mata. Mohon di perbaiki.. terimakasih 🙏🏻",3,neutral
"Aplikasinya kurang bagus. entah mengapa setiap saya membuka aplikasi ini, selalu bermasalah. padahal saya sudah menginstal ulang tpi tetap saja aplikasi ini tdk bisa terhubung. katanya sedang perbaikan dan ada sedikit kendala.",1,negative
"aplikasi pada saat lama digunakan, akun ter logout dan harus kembali mendaftar. harusnya kak sisa isi username dan password kayak apk lainnya gak mesti daftar kembali.",1,negative
"Harus, ya? Maintenance siang-siang begini? Semoga ke depannya makin oke, dimaksimalkan lagi notifikasi maintenance sebelum jadwal, supaya pengguna bisa bersiap dan kericuhan makan siang tidak terjadi lagi.",5,positive
"Orang bikin aplikasi tujuannya untuk mempermudah penggunanya. Kalau aplikasi wondr BNI ini bukan bikin mudah malah bikin susah anjnk, lu paksa gua buat pakai aplikasi ini, padahal gua cuman mau beli token listrik su. Sekarang gua juga harus masukin ulang semua data-data yang berkaitan dari mbanking ke aplikasi ini, padahal gua cuman mau beli token aja anjink. Cookkk!!! Lu ngapain juga bikin aplikasi lagi cookkk, udah enak mbanking itu. Taik lah, paling juga lu cuman bales maaf doang su!!",1,negative
"tolong min, buat fitur ganti nomer kaya di aplikasi bank sebelah. bisa ubah nomer tanpa ke cabang di bni malah suruh ke cabang, ribet amat tolong di permudah kaya di bank sebelah, ubah nomer cukup di aplikasi m banking",1,negative
"Aplikasi ga bisa dipake eror mulu, Sudah selesai verifikasi wajah malah muncul notif ada kendala pada sistem kami terus.",1,negative
"Hai min,saya mau aktivasi kok gak bisa setelah masukin no kartu nd pin,muncul notif maaf jaringan blom siap,bisa gitu ya..trus apakah masukin pin gitu gakpp ya.. terimakasih. Aku ksi 3* dlu,klo sdah aktif bru 5*.apakah data pin saya aman ..? Saya sudah verivikasi identitas sampai masukin pin anda,tpi stag disitu. Min,rek Taplus anak bisa upload wonder gak.",3,neutral
"gajelas banget, aku maba penerima kipk, disuruh install aplikasi ini buat ngecek saldonya, nah berhubung belum pernah buat rekening bni kan disuruh foto ktp nya dulu, masa setelah itu disuruh masukin nomor kartunya? temen temen lainnya setelah foto ktp langsung verifikasi wajah, lah aku malah disuruh masukin nomor kartunya, gimana ceritanya udah seminggu dicoba terus tetep aja sama",3,neutral
disitu keterangan transfer gagal tapi saldo malah berkurang balikin saldo sya,3,neutral
sangat membantu bertransaksi,4,positive
sangat mudah di pakai,5,positive
"Sementara sdh bagus, dibandingkan punya BSI",5,positive
sering eror. apalagi ewalletnya gak bisa dipakai,3,neutral
mantap lah sudah... cuma kalau bisa tarik tunai di mesin atm tanpa kartu bisa kedepan nya. soal nya atm ku keblokir salah fin belum sempat ke kantor cabang☺☺,5,positive
"Kenapa bisa log out sendiri, BNI mobile & wondr ini , berkali - kali mau transaksi, tolong lebih di tingkatkan lagi untuk kemudahan, efisensi aplikasi ini bagi nasabah BNI ke depannya.",3,neutral
"Makin hari, makin eror gak bisa di bukak aplikasinya,",2,negative
"Sudah coba berbagai cara tpi ttp gabisa untuk log in ke aplikasi nya, pake wifi sudah pake kartu SIM yg terhubung ke BNI juga sudah tpi ttp sama aja hasilnya gbisa log in",1,negative
Sudah coba foto e KTP 3x tetep gagal. Di akhir muncul notif coba lagi besok karena KTP yang difoto bukan e KTP asli. Lah? Kalo udah bisa penilaian saya update. -------- Alhamdulillah berhasil.,5,positive
semoga tetap lancar dan aman,5,positive
sangat mudah di akses,5,positive
perbaiki lagi ya kdang Cok ga lancar ...suka perbaikan²,4,positive
"apk nya mudah di gunakan , sangat membantu 😍",5,positive
memudahkan segalanya,5,positive
lebih mantap dengan BNI wonder saya sangat suka,5,positive
"Aplikasi ini mulai muncul kendalanya, dibuka malah tida bisa masuk katanya lagi optimalkan sistem, tidak jelas!!!",1,negative
"semua transaksi jd serba mudah,tks BNI jaya selalu",5,positive
sangat mudah dalam proses transaksi,5,positive
"akses cepat, lancar",5,positive
Untuk pembayaran yuran PDAM no yg dimasukkan sudah benar semua tapi tetap infonya nomor meteran Salah. Tolong di segera diperbaiki.,3,neutral
"Untuk jumlah uang yang tersimpan mohon di adain di history transaksi nya min, seperti di aplikasi mobile banking BNI, Agar pengguna tau jumlah uang masuk sama keluar Mohon di perbaiki",5,positive
"praktis, cepat dan tdk ribet, mantap",5,positive
dikira udah bisa semua udah uninstall mobile banking ternyata gak bisa download mutasi klo ada yg baru harusnya lebih komplit bukan malah ilang fitur nya aneh,1,negative
"Aplikasi burik, sudah jauh lebih bagus aplikasi lama, ini beli token PLN saja gagal, saldo terpotong dana bukan langsung balik, padahal dapat email dan notifikasi transaksi gagal, kenapa masih harus buat laporan, harusnya ga sampe semenit dana langsung balik ke akun nasabah spt bank lain. Bank dana triliunan buat aplikasi saja ga becus, masak lah sama usaha skala UMKM.",1,negative
Hai kak.. Mau daftar tapi selalu gagl verifikasi wajah.. Heran aja deh,3,neutral
bagus sekali untuk transaksi kemana saja,5,positive
mantap dan praktis sekarang...,4,positive
sangat membantu karena kemudahannya,5,positive
"Sangat mengganggu, minta verifikasi wajah berkali² gak bisa². Panduan nya terlalu cepat. Sangat sangat mengganggu",1,negative
"sangat membantu sekali, transaksi apapun jadi lebih mudah",5,positive
bagus sekali transaksi cepat.,5,positive
emg wondrfull sangat mudah cepat dan aman..lanjutkan,5,positive
bagus dan mudah digunakan,5,positive
bgus cman pasword ga bisa di save,3,neutral
semoga ttp bikin nyaman dan terpercaya,4,positive
keren banget fitur fiturnya ....,5,positive
transaksi cepat sangat membantu,5,positive
pelayanan bagus mantap,5,positive
simple dan mudah. hanya saja fitur mobile tunai bagian setor belum bisa padahal di Bni Mobile Banking ada notif pindah ke wondr tapi di wondr belum ada. semoga secepatnya fitur bisa di gunakan,5,positive
"Wondr by bni ini mungkin kedepannya bisa ditambah fitur tarik tunainya, biar lebih mudah beralihnya jika semua fitur di BNI mobile tersedia di app ini",5,positive
Please balikin aja Banking yang dulu wondr sangat tidak berguna😭 ada masalah apa sih wondr sebenarnya diperbaiki mulu perasaan setiap kali masuk. jadi bingung sendiri sama aplikasinya.mendingan diperbaiki secepat mungkin sebelum hak buruk terjadi pleasee.capek banget nungguin wondr diperbaiki tapi gak ada hasil,1,negative
"Untuk fitur tarik tunai via cardless masih belum memadai, dan untuk history transaksi belum ada nominalnya... Semoga lebih baik lagi",3,neutral
"Mbanking bni setiap kali mau login gagal trs malah munculnya apk lg diperbaiki, diperbaiki kok berhari-hari. Nyoba ke wondr pas daftar gabisa jg Malah muncul BELUM BISA DAFTAR dan disuruh update ke kantor cabang, padahal gada data saya yg berubah. Aneh bgt bni akhir² ini bermasalah terus sdh gitu malah buat apk baru yg fungsinya gada bedanya. Masyarakat Indonesia lbh baik migrasi ramai² ke bank lain supaya bni kehilangan nasabah. Nasabah mana yg mau pakai produk bermasalah, menghambat kebutuhan",1,negative
sangat memuaskan aplikasinya,5,positive
"Tampilannya keren, simpel, namun informatif ..... Selalu pake Wondr disetiap transaksi",5,positive
jaringan suka lelet akhir2 ini,3,neutral
sangat membantu dan muda,5,positive
"malah tambah ribet arus registrasi tambahan sama kantor terdekat, sudah kekantor terdekat masih ngga bisa mengecewakan",1,negative
"Sulit untuk verifikasi, selalu habis verifikasi wajah langsung muncul data anda kurang tepat, sudah diulang ulang 2 hari masih tidak bisa padahal sudah isi KTP dan sudah ada kartu debit nya, bagaimana solusinya??",1,negative
kenapa di wondr nggak ada menu aktivasi kartu debit di luar negeri ya,4,positive
cepat dan lancar,5,positive
tidak bisa mengisi dg salinan yg telah disalin lewat bank mobile lain,3,neutral
"Aplikasi cacat kaya gini di rekomendasikan,,bego,,udah setelah daftar aplikasi cacat ini, m-bankingnya gak bisa di pake buat bayar listrik lagi,,,aplikasi tidak berguna",1,negative
aplikasi bermanfaat dan bagus baik👍👍,5,positive
aplikasi nya bagus... cuma tranver ke dana sekarang ada limitnya,5,positive
wondr memang aplikatif sekali mudah dan aman,5,positive
"2 menu yg Mobile BNI ada, tetapi di Wondr BNI malah tdk ada. 1. Menu saldo pinjaman. 2. Menu tarik tunai tanpa kartu. Maaf, mungkin sy yg kurang teliti. Jika pihak BNI bisa kasih tau, sy akan berterimakasih. Seharusnya semakin baru semakin baik.",1,negative
"aplikasinya butuh pengembangan, verifikasi email keluar otp satu jam kemudian... begitu terus Sampai sekarang tidak bisa verifikasi email",1,negative
"bagus dan mempermudah transaksi,mantap",5,positive
"payah..kenapa gak ada menu favorit untuk pembelian pulsa listrik,setiap kali mau melakukan transaksi harus nyari dulu no pelanggan nya..gak ky mobile banking",2,negative
transaksi jadi lebih mudah pakai wondr by BNI,5,positive
"Lebih mudah, lebih simple tampilannya.",4,positive
"Fitur nya lengkap, UI nya juga nyaman dipakai. Jadi gampang mau transaksi di mana aja, kapan aja.",5,positive
"Aplikasinya eror .. hari pertama sudah berhasil login,eh berikut2nya balik ke halaman persetujuan terus dan gabisa diklik 'selanjutnya'🥹",1,negative
Aplikasi sudah sangat bagus. Selama ini selalu puas dengan BNI. Semoga kenyamanan dapat dipertahankan. Fitur TARIK TUNAI MOBILE sudah bisa di buat ya.,4,positive
"kecewa transaksi ke wallet bisa limit,tolong perbaiki agar bisa unlimited kaya aplikasi sebelumnya.",1,negative
cukup cepat respon...nya.,5,positive
"Masih error, belum ready digunakan massal, sudah bisa registrasi, tapi saat sudah keluar, mau masuk lagi disuruh registrasi ulang dari awal termasuk foto KTP dll",1,negative
sekarang wonder by BNI LG perbaikan kah....kok gak bisa login si padahal jaringan ok,3,neutral
"Aplikasi nya sangat bermanfaat buat saya, tampilan rapih dan saya bisa tracking uang keluar dan masuk, mempermudah pencatatan keuangan pribadi",5,positive
"Aplikasi yang bisa memenuhi kebutuhan finansial ku. Bisa untuk top up e wallet, pembayaran apapun Pokoknya lengkap banget fiturnya",5,positive
"ga bisa di pake buat bayaran pendidikan, hanya UI aja yg ada, universitas yg lain ga ada kurang worth it untuk saya sebagai mahasiswa yg males antri di admin karna rame",3,neutral
Pelayanan nya memuaskan dan menyenangkan 👍,4,positive
"sangat memuaskan,membantu transaksi keuangan tanpa harus datang ke BNI",5,positive
"Sama-sama, btw, wandope, wander hope, top up dana, untuk ibuku, tapi akun Ibuku masih belum Aktif, Setelah akun ibuku aktif, nomor telepon yang sudah dimasukkan tadi harus dihapus lagi, jadinya terhambat, mohon solusinya, kalau bisa secepatnya diperbaiki, mudahkanlah pengguna, Detailnya, Perbaiki aja yang bisa diperbaiki, yang di rasa masih kurang",3,neutral
Lebih Mudah Dan Lebih Praktis Pakainya,5,positive
Mantap......memakai aplikasi ini.....semua jadi lebih mudah.terima kasih BNI,5,positive
Aplikasi nya bagus sudah improve dibanding awal2.,5,positive
tidak bisa login,5,positive
"Banyak bug, susah dipakek. Mending tetap di bni mobile aja. Wondr ini gak usah. Kalau mau buat aplikasi di cek teliti dulu, baru disebar ke publik",1,negative
lumayan lebih simple,5,positive
"baru coba aplikasi wondr, ternyata bikin transaksi jadi makin simple dan praktis. fiturnya juga udh mantap banget,sukses terus BNI",5,positive
"Tiba2 login biometrik tidak terdaftar, harus login ulang. Masih belum ada menu tarik tunai. Menyusahkan menjadi tidak praktis.",2,negative
mantap sekali transaksi lebih mudah dan cepat🔥,5,positive
pembayaran sngat mudah untuk di luar negeri,5,positive
"Gajelas, saat verifikasi saya udah masukin kode dengan bener dan malah tidak bisa di coba berkali kali tetap salah dan berakhir harus coba ke esokan hari. Bintang di ubah kalau udah bisa verifikasi",1,negative
aplikasi yang sangat membantu syekalii,5,positive
"Trima kasih, sangat membantu. Semoga BNI makin di depan.👍",5,positive
baik sekali dan praktis penggunaan aplikasinya.,5,positive
masih bagus bni mobile .. ada rincian saldo akhir setiap pemasukan pengeluaran.. lebihbdetail.. di wonder agak bingung . jadi pake kalkulator,3,neutral
Alhamdulillah sangat puas dengan pelayanan wonder aplikasi yang sangat bagus,5,positive
"Bikin pasword dengan special karaktet tapi saat diketik tanda !, tanda @, dan beberapa tanda lainnya kaga nongol!! App macem apaan..",1,negative
"Ko saya gk bsa pake di dua hp ya,. Soal nya hp yg terinstal aplikasi nya rusak,malah muncul sperti baru lagi,gk bsa log in malah daftar lg,mohon penjelasan nya",5,positive
"Setelah update terbaru, makin bagus makin kencang jaya selalu BNI 👍💯",5,positive
sangat mudah dan aman terimakasih BNI,5,positive
"sangat membantu, semua jd mudah karena pake wonder BNI.. kedepanya semoga dpt hadiah 🤲😊 dr BNI",5,positive
"Aplikasi aneh verifikasi tengok kiri tengok atas dekatkan wajah jauhkan wajah masih gak bisa, maunya apa sih yang diminta? Saya tidak sedang mengajukan pinjaman kok susah amat cuma verifikasi wajah",1,negative
